DME18 N052.11.25.198 E008.10.00.908 ; ED
DME40 N051.45.48.070 E013.17.14.881 ; ED
DME44 N047.17.36.110 E011.29.57.120 ; LO
DME6  N052.28.18.908 E009.35.25.688 ; ED
DME60 N052.25.39.489 E009.16.19.869 ; ED
DME77 N051.45.34.329 E013.23.11.490 ; ED
DMN01 N048.21.49.381 E011.46.10.109 ; ED
DMN16 N048.22.07.118 E011.50.04.549 ; ED
DMN36 N048.22.19.790 E011.53.03.519 ; ED
DMN91 N048.22.55.419 E012.01.13.249 ; ED
DMS01 N048.20.27.020 E011.45.11.469 ; ED
DMS09 N048.21.34.919 E012.00.04.438 ; ED
DMS16 N048.20.44.739 E011.49.02.661 ; ED
DMS36 N048.20.58.401 E011.52.01.560 ; ED
DN-F  N049.24.18.000 E011.11.53.999 ; ED
DN-N  N049.35.12.000 E010.57.36.000 ; ED
DN-O  N049.33.53.999 E011.12.06.000 ; ED
DN-S  N049.25.05.999 E010.58.54.000 ; ED
DN100 N049.29.25.490 E011.10.05.048 ; ED
DN101 N049.31.22.800 E011.12.40.230 ; ED
DN102 N049.28.43.888 E011.17.40.718 ; ED
DN103 N049.30.55.688 E011.20.47.090 ; ED
DN104 N049.07.51.600 E010.43.27.469 ; ED
DN105 N049.18.38.181 E011.13.57.601 ; ED
DN106 N049.14.29.349 E010.48.57.398 ; ED
DN108 N049.29.44.509 E011.06.34.750 ; ED
DN109 N049.15.16.171 E010.53.36.790 ; ED
DN112 N049.30.34.311 E011.08.08.811 ; ED
DN280 N049.30.43.981 E010.56.22.801 ; ED
DN281 N049.29.06.539 E010.53.26.631 ; ED
DN282 N049.30.49.330 E010.55.27.670 ; ED
DN283 N049.37.08.270 E010.55.37.851 ; ED
DN285 N049.41.46.431 E010.55.45.350 ; ED
DN286 N049.42.06.660 E010.55.45.501 ; ED
DN287 N049.32.42.928 E010.35.36.729 ; ED
DN289 N049.23.45.790 E010.53.20.101 ; ED
DN290 N049.31.24.178 E010.49.26.399 ; ED
DN291 N049.29.22.408 E010.45.46.969 ; ED
DN293 N049.31.37.138 E011.01.06.279 ; ED
DN294 N049.15.02.419 E010.55.56.391 ; ED
DN411 N049.43.54.328 E010.45.22.849 ; ED
DN412 N049.42.21.949 E011.01.23.041 ; ED
DN413 N049.41.16.461 E011.12.29.181 ; ED
DN420 N049.39.07.228 E010.31.51.808 ; ED
DN421 N049.38.33.039 E010.37.57.331 ; ED
DN422 N049.37.58.530 E010.44.02.601 ; ED
DN423 N049.37.23.678 E010.50.07.720 ; ED
DN424 N049.36.26.348 E011.00.00.820 ; ED
DN425 N049.35.21.001 E011.11.05.600 ; ED
DN426 N049.34.21.809 E011.20.57.839 ; ED
DN427 N049.33.44.960 E011.27.02.030 ; ED
DN428 N049.33.07.779 E011.33.06.058 ; ED
DN429 N049.32.30.271 E011.39.10.029 ; ED
DN430 N049.33.11.289 E010.30.33.379 ; ED
DN431 N049.32.37.168 E010.36.38.149 ; ED
DN432 N049.32.02.731 E010.42.42.681 ; ED
DN434 N049.27.49.708 E011.25.36.850 ; ED
DN435 N049.27.12.610 E011.31.40.141 ; ED
DN436 N049.26.35.170 E011.37.43.370 ; ED
DN450 N049.27.15.339 E010.29.15.280 ; ED
DN451 N049.26.41.301 E010.35.19.309 ; ED
DN452 N049.26.06.928 E010.41.23.089 ; ED
DN453 N049.25.32.239 E010.47.26.721 ; ED
DN454 N049.24.35.150 E010.57.17.409 ; ED
DN455 N049.23.30.080 E011.08.19.478 ; ED
DN456 N049.22.31.141 E011.18.09.320 ; ED
DN457 N049.21.54.449 E011.24.12.031 ; ED
DN458 N049.21.17.431 E011.30.14.579 ; ED
DN459 N049.20.40.070 E011.36.17.078 ; ED
DN461 N049.20.11.140 E010.40.03.831 ; ED
DN462 N049.18.39.549 E010.55.56.211 ; ED
DN463 N049.17.34.619 E011.06.56.941 ; ED
DN464 N049.16.35.810 E011.16.45.580 ; ED
DN480 N049.31.29.999 E010.48.25.768 ; ED
DN481 N049.36.33.890 E010.52.20.780 ; ED
DN490 N049.28.58.620 E011.14.12.829 ; ED
DN491 N049.24.15.001 E011.10.19.228 ; ED
DND01 N051.06.56.401 E013.44.32.060 ; ED
DND03 N051.05.27.470 E013.42.24.429 ; ED
DND05 N051.03.58.489 E013.40.16.939 ; ED
DND10 N051.00.02.520 E013.34.39.741 ; ED
DND16 N051.19.22.569 E014.01.46.261 ; ED
DND42 N051.04.31.328 E013.41.13.740 ; ED
DNS04 N052.04.24.661 E005.52.43.708 ; EH
DNS42 N052.08.02.551 E005.54.32.011 ; EH
DNS62 N052.09.57.128 E005.55.29.100 ; EH
DNW55 N051.21.01.000 E006.53.20.428 ; ED
DO05  N047.01.47.549 E005.24.31.489 ; LF
DO41  N046.59.41.578 E005.20.14.729 ; LF
DO74  N046.57.44.999 E005.16.18.598 ; LF
DO94  N046.56.36.009 E005.13.57.698 ; LF
DOBEG N048.36.09.201 E007.24.04.798 ; LF
DOBEN N049.46.24.020 E013.33.41.551 ; LK
DOBIK N048.36.49.798 E003.23.13.599 ; LF
DOBIL N050.02.19.280 E015.56.14.611 ; LK
DOBR  N049.25.46.791 E016.23.06.884 ; LK
DODAS N049.48.35.409 E010.42.16.279 ; ED
DODAT N052.15.39.988 E013.24.46.620 ; ED
DODEN N050.36.08.121 E008.05.35.699 ; ED
DODIL N048.43.57.241 E010.34.25.460 ; ED
DOFMU N051.44.28.770 E004.14.36.549 ; EH
DOGNA N046.26.54.999 E013.18.50.000 ; LI
DOHE  N049.30.44.560 E016.06.40.449 ; LK
DOKOK N052.30.26.571 E010.02.21.051 ; ED
DOL35 N046.02.20.968 E014.43.30.928 ; LJ
DOL36 N046.19.54.969 E015.33.55.288 ; LJ
DOL64 N046.11.22.048 E014.48.09.370 ; LJ
DOL65 N046.00.02.098 E014.40.46.660 ; LJ
DOLAV N051.25.18.001 E007.10.18.998 ; ED
DOLAX N049.09.21.999 E007.06.06.998 ; LF
DOLIN N048.19.21.899 E005.13.07.100 ; LF
DOLUP N049.07.09.001 E013.23.39.998 ; ED
DOMEG N051.42.34.311 E007.35.13.671 ; ED
DOMIL N046.57.30.999 E006.18.52.999 ; LF
DOMUX N051.25.11.459 E007.32.10.881 ; ED
DON02 N047.55.39.241 E008.31.25.640 ; ED
DON04 N047.53.39.570 E008.31.29.679 ; ED
DON81 N047.49.34.089 E008.31.37.898 ; ED
DONAB N049.49.15.891 E008.01.44.828 ; ED
DONAD N050.04.50.930 E013.00.00.000 ; LK
DONET N047.57.38.599 E008.31.21.748 ; ED
DOPAP N048.42.07.801 E002.14.34.699 ; LF
DOPIL N047.04.12.000 E008.01.00.001 ; LS
DOPIN N048.13.09.001 E002.45.16.999 ; LF
DOR02 N051.32.28.770 E007.40.37.210 ; ED
DOR03 N051.33.01.040 E007.42.01.519 ; ED
DOR04 N051.33.28.040 E007.43.27.440 ; ED
DOR20 N051.32.29.101 E007.40.39.989 ; ED
DOR36 N051.29.43.609 E007.32.48.310 ; ED
DOR40 N051.33.27.968 E007.43.27.440 ; ED
DOR48 N051.29.08.181 E007.31.08.619 ; ED
DOR58 N051.28.36.479 E007.29.50.578 ; ED
DOR86 N051.24.50.400 E007.29.13.138 ; ED
DOR92 N051.33.06.069 E007.52.22.688 ; ED
DORAP N047.28.21.849 E009.36.03.499 ; LS
DORDI N048.13.11.999 E002.47.30.998 ; LF
DOSEL N048.26.18.999 E012.28.50.998 ; ED
DOSIS N049.14.18.909 E011.24.24.029 ; ED
DOSSE N048.38.39.998 E007.29.03.998 ; LF
DOTIX N052.28.49.000 E005.50.09.999 ; EH
DOUCI N047.23.07.699 E007.02.02.698 ; LF
DOW   N047.23.03.999 E014.06.59.000 ; LO
DP-N1 N051.32.35.999 E012.11.35.999 ; ED
DP-N2 N051.27.54.000 E012.13.00.000 ; ED
DP-S1 N051.17.17.999 E012.07.59.999 ; ED
DP-S2 N051.21.47.999 E012.11.23.999 ; ED
DP411 N051.37.33.571 E011.45.19.958 ; ED
DP412 N051.37.54.479 E011.52.17.209 ; ED
DP413 N051.38.13.358 E011.58.41.271 ; ED
DP414 N051.38.54.038 E012.12.54.691 ; ED
DP415 N051.39.12.780 E012.19.40.789 ; ED
DP416 N051.39.32.738 E012.27.03.099 ; ED
DP417 N051.39.49.719 E012.33.27.878 ; ED
DP420 N051.31.15.430 E011.39.43.419 ; ED
DP421 N051.31.35.011 E011.46.06.711 ; ED
DP422 N051.31.55.869 E011.53.03.051 ; ED
DP423 N051.32.14.701 E011.59.26.271 ; ED
DP424 N051.32.55.291 E012.13.37.819 ; ED
DP425 N051.33.13.989 E012.20.23.031 ; ED
DP426 N051.33.33.901 E012.27.44.380 ; ED
DP427 N051.33.50.849 E012.34.08.320 ; ED
DP428 N051.34.07.438 E012.40.32.329 ; ED
DP429 N051.34.23.678 E012.46.56.431 ; ED
DP431 N051.24.36.428 E011.47.01.021 ; ED
DP432 N051.24.57.430 E011.53.56.018 ; ED
DP437 N051.26.52.141 E012.34.55.268 ; ED
DP438 N051.27.08.690 E012.41.18.308 ; ED
DP441 N051.23.28.071 E011.47.09.859 ; ED
DP442 N051.23.47.439 E011.53.32.089 ; ED
DP447 N051.25.41.199 E012.34.05.581 ; ED
DP448 N051.26.00.250 E012.41.25.800 ; ED
DP450 N051.16.10.419 E011.41.42.601 ; ED
DP451 N051.16.29.888 E011.48.03.801 ; ED
DP452 N051.16.50.638 E011.54.57.859 ; ED
DP453 N051.17.09.369 E012.01.18.980 ; ED
DP457 N051.18.44.989 E012.35.49.599 ; ED
DP458 N051.19.01.491 E012.42.11.498 ; ED
DP459 N051.19.17.641 E012.48.33.480 ; ED
DP462 N051.13.51.279 E011.55.20.459 ; ED
DP463 N051.14.09.988 E012.01.41.170 ; ED
DP464 N051.14.50.301 E012.15.47.120 ; ED
DP465 N051.15.08.881 E012.22.29.668 ; ED
DP466 N051.15.28.659 E012.29.48.120 ; ED
DP470 N051.07.12.550 E011.42.52.819 ; ED
DP471 N051.07.31.958 E011.49.12.781 ; ED
DP472 N051.07.52.640 E011.56.05.499 ; ED
DP473 N051.08.11.309 E012.02.25.378 ; ED
DP474 N051.08.51.539 E012.16.29.510 ; ED
DP475 N051.09.10.069 E012.23.11.180 ; ED
DP476 N051.09.29.811 E012.30.28.681 ; ED
DP477 N051.09.46.609 E012.36.49.258 ; ED
DP478 N051.10.03.061 E012.43.09.919 ; ED
DP481 N051.29.17.869 E012.17.47.871 ; ED
DP499 N051.24.38.199 E012.11.00.409 ; ED
DP510 N051.25.48.719 E012.11.37.201 ; ED
DP513 N051.24.31.860 E011.45.26.690 ; ED
DP514 N051.24.09.000 E011.38.01.888 ; ED
DP515 N051.25.40.598 E012.08.45.171 ; ED
DP516 N051.28.13.249 E012.07.31.051 ; ED
DP517 N051.25.06.650 E011.57.02.491 ; ED
DP518 N051.25.38.398 E012.07.58.918 ; ED
DP519 N051.23.09.070 E012.05.14.341 ; ED
DP520 N051.24.32.108 E012.08.51.838 ; ED
DP521 N051.27.11.998 E012.04.52.561 ; ED
DP522 N051.44.30.958 E012.22.39.241 ; ED
DP524 N051.23.23.420 E011.45.34.448 ; ED
DP525 N051.23.17.318 E011.43.34.780 ; ED
DP527 N051.24.20.858 E012.04.56.211 ; ED
DP528 N051.31.54.890 E012.04.55.988 ; ED
DP529 N051.38.17.008 E012.44.01.010 ; ED
DP531 N051.28.09.840 E012.18.58.449 ; ED
DP533 N051.30.21.211 E012.17.41.949 ; ED
DP534 N051.26.36.369 E012.28.57.820 ; ED
DP535 N051.26.42.799 E012.31.22.670 ; ED
DP536 N051.26.46.258 E012.32.41.269 ; ED
DP537 N051.26.01.129 E012.16.02.798 ; ED
DP538 N051.23.43.670 E012.18.48.621 ; ED
DP539 N051.22.04.609 E012.17.50.431 ; ED
DP540 N051.07.29.729 E012.00.01.508 ; ED
DP541 N051.24.57.121 E012.17.45.819 ; ED
DP542 N051.27.54.979 E012.20.09.538 ; ED
DP543 N051.25.23.430 E012.27.24.368 ; ED
DP544 N051.25.37.829 E012.32.48.980 ; ED
DP545 N051.25.40.940 E012.33.59.619 ; ED
DP546 N051.24.50.468 E012.15.22.489 ; ED
DP547 N051.21.44.110 E012.16.58.259 ; ED
DP548 N051.20.14.830 E012.13.11.380 ; ED
DP551 N051.15.15.728 E011.47.55.500 ; ED
DP552 N051.00.48.448 E012.15.44.798 ; ED
DP553 N051.24.25.750 E012.06.34.981 ; ED
DP554 N051.21.48.510 E012.03.51.148 ; ED
DP806 N051.24.40.078 E011.48.13.928 ; ED
DP807 N051.23.31.869 E011.48.22.978 ; ED
DP808 N051.19.16.071 E011.48.55.760 ; ED
DP812 N051.27.08.758 E012.41.18.430 ; ED
DP828 N051.33.07.599 E012.40.38.920 ; ED
DP858 N051.20.01.330 E012.42.04.978 ; ED
DP962 N051.15.48.729 E012.57.28.969 ; ED
DP963 N051.26.28.449 E012.52.38.211 ; ED
DP971 N051.30.21.729 E012.09.43.628 ; ED
DP972 N051.37.27.328 E012.34.49.620 ; ED
DP973 N051.37.06.481 E012.45.12.358 ; ED
DP974 N051.32.37.179 E012.51.36.111 ; ED
DP981 N051.40.40.058 E011.38.33.658 ; ED
DP982 N051.33.35.751 E011.30.11.599 ; ED
DP983 N051.27.32.691 E011.32.49.930 ; ED
DP991 N051.18.38.221 E012.08.52.900 ; ED
DP992 N051.08.17.649 E011.42.26.211 ; ED
DP993 N051.15.02.080 E011.33.00.190 ; ED
DR-E1 N049.18.47.999 E007.15.29.999 ; ED
DR-E2 N049.16.48.000 E007.10.23.999 ; ED
DR-N1 N049.19.54.000 E007.04.18.000 ; ED
DR-N2 N049.16.05.999 E007.05.30.000 ; ED
DR-S  N049.07.54.000 E007.04.18.000 ; ED
DR101 N049.12.40.060 E006.59.47.821 ; ED
DR102 N049.15.42.069 E006.56.53.959 ; ED
DR103 N049.18.03.841 E006.58.52.590 ; ED
DR104 N049.18.03.340 E007.08.26.289 ; ED
DR106 N049.16.41.041 E007.05.51.381 ; ED
DR107 N049.12.37.609 E006.58.23.300 ; ED
DR108 N049.09.46.440 E006.55.05.869 ; ED
DR200 N049.12.59.799 E007.10.45.469 ; ED
DR201 N049.13.02.639 E007.12.26.938 ; ED
DR202 N049.09.07.019 E007.10.54.310 ; ED
DR203 N049.09.06.490 E007.00.06.019 ; ED
DR204 N049.07.46.671 E006.57.47.869 ; ED
DR205 N049.18.23.979 E007.14.48.800 ; ED
DR207 N049.16.59.498 E007.05.44.908 ; ED
DR400 N049.13.31.821 E006.46.43.978 ; ED
DR401 N049.18.24.850 E006.48.19.249 ; ED
DR402 N049.20.38.331 E006.54.53.870 ; ED
DR511 N049.12.44.881 E007.02.23.308 ; ED
DR513 N049.18.30.600 E006.59.12.368 ; ED
DRN11 N051.09.00.849 E013.47.30.969 ; ED
DRN14 N051.11.30.739 E013.51.06.969 ; ED
DRN16 N050.58.13.598 E013.10.17.011 ; ED
DRN17 N051.13.40.569 E013.54.14.490 ; ED
DRN25 N051.19.41.440 E014.02.09.128 ; ED
DRN37 N051.24.58.348 E012.51.27.021 ; ED
DRN42 N051.32.06.680 E012.50.42.748 ; ED
DS-E  N048.45.47.999 E009.11.53.999 ; ED
DS-L  N048.36.42.000 E009.08.35.999 ; ED
DS-O  N048.37.36.000 E009.19.54.000 ; ED
DS-S  N048.36.47.999 E009.13.54.000 ; ED
DS-W  N048.43.36.000 E009.04.05.999 ; ED
DS030 N048.42.40.640 E009.20.06.151 ; ED
DS031 N048.43.19.689 E009.23.32.301 ; ED
DS032 N048.44.29.648 E009.29.42.151 ; ED
DS033 N048.41.17.610 E009.24.01.411 ; ED
DS034 N048.38.38.860 E009.22.03.799 ; ED
DS035 N048.44.52.900 E009.31.47.060 ; ED
DS036 N048.42.42.890 E009.20.17.811 ; ED
DS037 N048.41.17.491 E009.20.26.361 ; ED
DS038 N048.47.04.869 E009.26.04.718 ; ED
DS039 N048.43.50.901 E009.26.17.548 ; ED
DS040 N048.41.23.319 E009.04.02.528 ; ED
DS041 N048.46.04.231 E009.01.39.539 ; ED
DS042 N048.47.24.900 E009.00.58.089 ; ED
DS043 N048.48.02.559 E009.00.35.971 ; ED
DS044 N048.39.52.369 E009.05.23.280 ; ED
DS045 N048.31.24.538 E009.00.45.388 ; ED
DS046 N048.40.09.278 E009.06.51.130 ; ED
DS047 N048.38.51.640 E009.05.43.738 ; ED
DS048 N048.36.45.089 E009.07.35.180 ; ED
DS049 N048.37.04.789 E008.50.50.308 ; ED
DS050 N048.40.14.930 E009.07.20.549 ; ED
DS051 N049.03.53.380 E009.55.46.448 ; ED
DS052 N048.37.16.471 E009.06.19.569 ; ED
DS053 N048.36.56.880 E009.08.06.079 ; ED
DS054 N048.45.54.568 E009.01.18.861 ; ED
DS055 N048.42.29.541 E009.29.44.710 ; ED
DS411 N048.37.45.091 E008.54.16.610 ; ED
DS412 N048.36.37.980 E008.48.29.750 ; ED
DS413 N048.35.30.328 E008.42.42.890 ; ED
DS414 N048.34.22.310 E008.36.56.329 ; ED
DS415 N048.45.40.669 E009.01.10.279 ; ED
DS416 N048.56.59.240 E009.02.51.021 ; ED
DS417 N048.49.31.288 E009.02.59.459 ; ED
DS418 N048.45.48.988 E009.07.27.321 ; ED
DS419 N048.44.58.891 E009.03.04.568 ; ED
DS420 N048.41.35.160 E008.52.35.799 ; ED
DS421 N048.42.51.670 E008.52.01.718 ; ED
DS422 N048.41.44.430 E008.46.14.300 ; ED
DS423 N048.40.36.760 E008.40.26.839 ; ED
DS424 N048.39.28.850 E008.34.39.608 ; ED
DS425 N048.47.07.911 E009.26.06.129 ; ED
DS426 N048.40.17.421 E009.39.52.498 ; ED
DS427 N048.32.42.831 E009.26.13.898 ; ED
DS428 N048.26.22.149 E008.53.00.459 ; ED
DS429 N048.36.00.208 E009.09.45.511 ; ED
DS431 N048.33.24.159 E008.56.11.270 ; ED
DS432 N048.32.17.109 E008.50.24.658 ; ED
DS433 N048.31.12.518 E008.44.38.219 ; ED
DS434 N048.30.02.120 E008.38.52.710 ; ED
DS440 N048.53.30.879 E009.10.31.979 ; ED
DS441 N048.41.14.438 E008.51.13.690 ; ED
DS442 N048.51.13.161 E008.42.27.781 ; ED
DS443 N048.32.27.801 E009.14.43.299 ; ED
DS444 N048.31.42.031 E009.29.03.501 ; ED
DS445 N048.37.12.961 E008.52.09.429 ; ED
DS446 N048.34.19.088 E008.40.44.911 ; ED
DS511 N048.48.56.829 E009.31.25.708 ; ED
DS512 N048.45.06.188 E009.33.03.909 ; ED
DS513 N048.46.11.078 E009.38.53.278 ; ED
DS514 N048.47.15.630 E009.44.42.759 ; ED
DS515 N048.48.51.868 E009.53.27.420 ; ED
DS518 N048.51.27.050 E009.26.42.539 ; ED
DS520 N048.26.46.298 E009.25.57.298 ; ED
DS522 N048.41.15.529 E009.34.41.789 ; ED
DS523 N048.42.20.059 E009.40.30.849 ; ED
DS524 N048.43.24.571 E009.46.19.880 ; ED
DS525 N048.45.00.090 E009.55.04.148 ; ED
DS529 N048.40.22.141 E008.41.07.771 ; ED
DS530 N048.46.28.790 E009.13.00.001 ; ED
DS531 N048.48.36.090 E009.24.16.120 ; ED
DS532 N048.49.52.348 E009.31.05.131 ; ED
DS533 N048.50.56.990 E009.36.54.651 ; ED
DS534 N048.52.01.369 E009.42.44.780 ; ED
DS535 N048.53.37.499 E009.51.30.369 ; ED
DS542 N048.37.24.769 E009.36.19.299 ; ED
DS543 N048.38.29.219 E009.42.07.930 ; ED
DS544 N048.39.33.638 E009.47.56.529 ; ED
DS545 N048.40.28.239 E009.52.56.359 ; ED
DS550 N048.53.30.339 E009.10.29.161 ; ED
DS551 N048.55.42.329 E009.22.03.259 ; ED
DS552 N048.47.56.421 E009.35.38.889 ; ED
DS553 N048.44.37.251 E009.37.13.051 ; ED
DS554 N048.43.45.429 E009.44.35.638 ; ED
DS555 N048.34.35.421 E009.39.27.471 ; ED
DS556 N048.31.26.518 E009.27.59.421 ; ED
DS557 N048.29.55.949 E008.59.53.980 ; ED
DSE01 N048.59.30.501 E002.32.41.049 ; LF
DSE15 N048.58.22.000 E002.12.02.498 ; LF
DSE17 N048.58.09.598 E002.08.22.999 ; LF
DSE63 N048.59.04.441 E002.24.39.661 ; LF
DSU01 N048.59.46.190 E002.37.33.020 ; LF
DSU05 N049.00.04.978 E002.43.27.400 ; LF
DSU12 N049.00.36.068 E002.53.27.009 ; LF
DSU14 N049.00.48.081 E002.57.23.270 ; LF
DT    N048.14.14.999 E016.23.49.999 ; LO
DT-H  N052.32.59.999 E013.40.30.000 ; ED
DT-N  N052.36.35.999 E013.04.41.999 ; ED
DT-P  N052.38.42.000 E013.25.36.000 ; ED
DT-T  N052.37.59.999 E013.14.05.999 ; ED
DT-Z  N052.38.53.999 E013.34.05.999 ; ED
DT503 N046.04.03.331 E011.07.29.809 ; LI
DT702 N046.07.30.658 E011.06.23.839 ; LI
DT703 N046.06.29.750 E011.06.43.228 ; LI
DT704 N046.04.18.778 E011.07.24.898 ; LI
DT706 N046.03.02.818 E011.07.49.040 ; LI
DT707 N046.00.17.301 E011.07.24.848 ; LI
DT711 N046.04.31.479 E011.09.27.021 ; LI
DT712 N046.11.19.010 E011.11.36.841 ; LI
DTE1  N046.00.25.999 E011.15.59.000 ; LI
DTE2  N046.00.00.000 E011.12.25.999 ; LI
DTN1  N046.09.20.999 E011.05.32.999 ; LI
DTN2  N046.05.45.999 E011.06.47.000 ; LI
DTNE1 N046.05.21.999 E011.11.08.000 ; LI
DUCCE N051.14.25.000 E004.14.26.998 ; EB
DUCRA N048.57.53.701 E002.34.55.401 ; LF
DUDPE N050.04.28.358 E008.27.14.479 ; ED
DUS02 N051.18.09.900 E006.47.48.098 ; ED
DUS04 N051.19.20.258 E006.50.22.909 ; ED
DUS05 N051.16.44.428 E006.44.32.190 ; ED
DUS06 N051.20.30.570 E006.52.57.860 ; ED
DUS07 N051.12.40.309 E006.36.27.910 ; ED
DUS10 N051.23.16.519 E006.57.38.858 ; ED
DUS11 N051.12.43.160 E006.28.14.131 ; ED
DUS19 N051.18.11.109 E006.47.34.569 ; ED
DUS25 N051.15.33.649 E006.41.57.749 ; ED
DUS26 N051.15.19.058 E006.42.03.560 ; ED
DUS30 N051.18.40.150 E006.49.10.999 ; ED
DUS4  N051.19.31.918 E006.50.14.089 ; ED
DUS40 N051.14.40.570 E006.40.02.031 ; ED
DUS41 N051.14.24.179 E006.40.08.529 ; ED
DUS6  N051.20.47.399 E006.52.43.320 ; ED
DUS60 N051.20.30.418 E006.52.58.000 ; ED
DUS70 N051.12.54.388 E006.36.10.958 ; ED
DUS89 N051.11.47.079 E006.33.44.758 ; ED
DV-E1 N052.22.48.000 E010.02.06.000 ; ED
DV-E2 N052.25.36.000 E009.45.54.000 ; ED
DV-L  N052.21.35.999 E009.53.12.000 ; ED
DV-N1 N052.33.29.999 E009.47.23.999 ; ED
DV-N2 N052.29.35.999 E009.43.48.000 ; ED
DV-W1 N052.19.54.000 E009.24.36.000 ; ED
DV-W2 N052.24.18.000 E009.30.11.999 ; ED
DV100 N052.27.57.340 E009.44.16.220 ; ED
DV101 N052.31.31.159 E009.43.51.369 ; ED
DV102 N052.27.37.310 E009.55.50.998 ; ED
DV103 N052.27.43.531 E009.52.18.120 ; ED
DV104 N052.25.07.748 E009.55.44.320 ; ED
DV105 N052.27.40.618 E009.53.58.189 ; ED
DV111 N052.29.12.199 E009.46.58.940 ; ED
DV150 N052.27.11.311 E009.44.34.688 ; ED
DV151 N052.28.21.471 E009.47.14.798 ; ED
DV152 N052.30.11.959 E009.46.02.820 ; ED
DV153 N052.26.58.318 E009.52.09.098 ; ED
DV154 N052.26.52.810 E009.55.17.158 ; ED
DV156 N052.24.25.790 E009.55.31.879 ; ED
DV157 N052.26.51.158 E009.56.12.721 ; ED
DV200 N052.27.22.921 E009.37.35.878 ; ED
DV201 N052.30.20.581 E009.33.10.058 ; ED
DV202 N052.27.30.121 E009.32.12.530 ; ED
DV203 N052.27.33.120 E009.30.04.849 ; ED
DV204 N052.28.14.919 E009.33.27.320 ; ED
DV205 N052.27.34.919 E009.30.12.711 ; ED
DV206 N052.24.09.820 E009.13.48.338 ; ED
DV250 N052.28.08.601 E009.37.23.440 ; ED
DV251 N052.30.47.570 E009.33.09.781 ; ED
DV252 N052.33.40.021 E009.33.07.999 ; ED
DV253 N052.35.16.170 E009.33.07.009 ; ED
DV254 N052.34.42.988 E009.39.17.099 ; ED
DV256 N052.21.18.421 E009.26.20.911 ; ED
DV257 N052.19.52.798 E009.25.00.051 ; ED
DV260 N052.29.01.809 E009.35.01.838 ; ED
DV261 N052.29.03.980 E009.32.24.759 ; ED
DV262 N052.29.13.711 E009.20.16.029 ; ED
DV400 N052.37.15.769 E009.33.34.401 ; ED
DV460 N052.32.52.400 E009.33.15.548 ; ED
DV461 N052.33.02.660 E009.26.42.539 ; ED
DV462 N052.33.12.549 E009.20.09.711 ; ED
DV463 N052.33.22.078 E009.13.36.811 ; ED
DV464 N052.33.31.258 E009.07.03.889 ; ED
DV465 N052.33.40.071 E009.00.30.920 ; ED
DV472 N052.28.13.220 E009.19.49.810 ; ED
DV473 N052.28.22.731 E009.13.17.659 ; ED
DV474 N052.28.31.889 E009.06.45.478 ; ED
DV475 N052.28.40.688 E009.00.13.251 ; ED
DV480 N052.17.04.610 E009.25.36.818 ; ED
DV481 N052.23.04.009 E009.26.01.381 ; ED
DV482 N052.23.13.869 E009.19.29.791 ; ED
DV483 N052.23.23.370 E009.12.58.381 ; ED
DV484 N052.23.32.510 E009.06.27.129 ; ED
DV485 N052.23.41.290 E008.59.55.629 ; ED
DV490 N052.27.33.800 E009.30.48.448 ; ED
DV491 N052.28.21.381 E009.29.21.580 ; ED
DV500 N052.37.23.059 E009.50.55.741 ; ED
DV501 N052.37.34.280 E009.44.22.351 ; ED
DV502 N052.32.35.001 E009.44.02.068 ; ED
DV560 N052.32.20.889 E009.52.14.761 ; ED
DV561 N052.32.12.238 E009.57.07.300 ; ED
DV562 N052.32.00.308 E010.03.39.830 ; ED
DV563 N052.31.48.028 E010.10.12.298 ; ED
DV564 N052.31.35.389 E010.16.44.709 ; ED
DV565 N052.31.22.389 E010.23.17.059 ; ED
DV571 N052.16.50.678 E010.10.53.140 ; ED
DV572 N052.27.01.079 E010.03.15.109 ; ED
DV573 N052.26.48.818 E010.09.46.850 ; ED
DV574 N052.26.36.211 E010.16.18.519 ; ED
DV575 N052.26.23.229 E010.22.50.138 ; ED
DV581 N052.22.18.440 E009.53.43.011 ; ED
DV582 N052.22.01.909 E010.02.50.438 ; ED
DV583 N052.21.49.679 E010.09.21.448 ; ED
DV584 N052.21.37.080 E010.15.52.441 ; ED
DV585 N052.21.24.058 E010.22.25.611 ; ED
DV590 N052.26.58.808 E009.51.49.330 ; ED
DV591 N052.27.44.690 E009.51.34.790 ; ED
DV600 N052.30.37.249 E010.03.45.460 ; ED
DV601 N052.22.01.538 E010.03.02.430 ; ED
DV602 N052.26.37.899 E010.03.25.448 ; ED
DV607 N052.27.22.359 E009.37.55.729 ; ED
DV608 N052.23.04.340 E009.34.21.550 ; ED
DV610 N052.31.23.840 E010.03.07.509 ; ED
DV611 N052.23.25.130 E010.02.27.661 ; ED
DV612 N052.27.24.480 E010.02.47.551 ; ED
DV614 N052.27.59.320 E009.43.00.609 ; ED
DV617 N052.36.43.549 E009.37.47.211 ; ED
DV630 N052.32.37.701 E009.18.35.449 ; ED
DV631 N052.20.10.348 E009.17.46.489 ; ED
DV632 N052.28.38.089 E009.18.19.699 ; ED
DV635 N052.27.57.448 E009.44.06.421 ; ED
DV640 N052.32.35.440 E009.20.07.220 ; ED
DV641 N052.20.08.098 E009.19.17.738 ; ED
